,rab.all,rab.win.CON,rab.win.MIX,diff.btw,diff.win,effect,overlap,we.ep,we.eBH,wi.ep,wi.eBH
dnaA; chromosomal replication initiator protein,4.082344182,4.180161206,4.03622759,-0.106263584,0.625828472,-0.169654945,0.377113152,0.618216726,0.99694338,0.364107842,0.998661538
drp35; drp35,-0.535862048,-0.988665537,-0.414502646,0.364114998,2.633083872,0.096900989,0.45052084,0.779342718,0.997187412,0.67985966,0.998661538
"evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]",-1.221213237,-1.28835571,-1.024209452,0.235609973,1.033604171,0.193360283,0.41352407,0.595699918,0.996958195,0.502155889,0.998661538
fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180],4.165508599,4.13148654,4.183923165,0.068965174,0.430531616,0.127780735,0.444010425,0.746404158,0.99694338,0.650511316,0.998661538
fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10],1.184600429,1.176942644,1.186954465,-0.134954186,1.057815609,-0.121951166,0.440832258,0.58351709,0.99694338,0.679215304,0.998661538
fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59],3.350088802,3.320885276,3.431900565,0.143697832,0.679555876,0.182098538,0.40442134,0.435655599,0.99694338,0.463054918,0.998661538
flgC; flagellar basal-body rod protein FlgC,2.903110352,2.902711463,2.910646541,0.107273104,0.54667431,0.16187996,0.424479178,0.345630047,0.99694338,0.596213985,0.998661538
flgE; flagellar hook protein FlgE,3.44453111,3.439936465,3.446675277,0.090729111,0.446366303,0.17090288,0.425227579,0.273003719,0.99694338,0.559325922,0.998661538
flhA; flagellar biosynthesis protein FlhA,4.688134124,4.701154897,4.669534636,0.080208288,0.550477468,0.12133652,0.445312508,0.368951142,0.99694338,0.597868244,0.998661538
flhB; flagellar biosynthetic protein FlhB,3.413267584,3.404794274,3.42404939,0.06073768,0.478519885,0.089511024,0.430989593,0.36619224,0.99694338,0.559782112,0.998661538
fliA; RNA polymerase sigma factor for flagellar operon FliA,5.466889423,5.466699714,5.605452512,0.077923827,0.56033553,0.131288026,0.456436937,0.514025884,0.99694338,0.732707607,0.998661538
fliG; flagellar motor switch protein FliG,4.104504221,4.165031098,4.009452978,-0.103949937,0.614279905,-0.156886186,0.421875011,0.91745121,0.997367811,0.597065545,0.998661538
fliI; flagellum-specific ATP synthase [EC:3.6.3.14],4.442384141,4.475897388,4.427613181,-0.059613627,0.548188776,-0.09213305,0.449934988,0.722242416,0.996964814,0.723899914,0.998661538
fliM; flagellar motor switch protein FliM,2.770637049,2.657120905,2.867541793,0.165367353,0.931271126,0.130052461,0.431729529,0.617685365,0.99694338,0.685340685,0.998661538
folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3],1.203097378,1.142154578,1.23512595,0.117014645,0.778763184,0.14244998,0.431729529,0.687662584,0.99694338,0.597882337,0.998661538
frdA; fumarate reductase flavoprotein subunit [EC:1.3.99.1],3.37003935,3.278654182,3.515905859,0.140881422,0.815069376,0.134106176,0.427828359,0.484746324,0.99694338,0.584155723,0.998661538
fruK; 1-phosphofructokinase [EC:2.7.1.56],3.184887511,3.184887511,3.152200641,-0.104604932,0.860820401,-0.134795489,0.446614591,0.837712893,0.997078459,0.711343056,0.998661538
"ftnA, ftn; ferritin [EC:1.16.3.1]",1.780505908,1.827800516,1.714701559,-0.140313564,0.570751334,-0.233185845,0.392717831,0.236108765,0.996831163,0.433847613,0.998661538
ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:2.4.1.129],3.163515903,3.265531554,3.098367875,-0.114455898,0.626871113,-0.155379136,0.424479178,0.559183433,0.99694338,0.493748176,0.998661538
"galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]",3.91165491,3.937824307,3.729090226,-0.090282281,0.562887769,-0.162526435,0.427083344,0.844190902,0.997150605,0.53489101,0.998661538
garL; 2-dehydro-3-deoxyglucarate aldolase [EC:4.1.2.20],0.078219596,-0.215327892,0.170130505,0.332501854,2.04846515,0.152969214,0.421875011,0.743316571,0.996964814,0.544175319,0.998661538
gatC; aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7],1.515311361,1.512627362,1.517302635,-0.079259636,0.625681532,-0.121435304,0.447916674,0.393806885,0.99694338,0.588512581,0.998661538
"gctA; glutaconate CoA-transferase, subunit A [EC:2.8.3.12]",-0.566524735,-0.310211028,-0.635352812,-0.275220818,1.908250557,-0.125312562,0.453125007,0.743134157,0.99694338,0.705417195,0.998661538
"gcvT, AMT; aminomethyltransferase [EC:2.1.2.10]",1.826745046,2.044586641,1.817460314,-0.226295822,0.886472813,-0.251337074,0.40572173,0.359332519,0.99694338,0.469811948,0.998661538
glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27],4.802725959,4.777172342,4.919483779,0.140313575,0.501338556,0.244444879,0.387516272,0.246585017,0.99694338,0.375887771,0.998661538
glnA; glutamine synthetase [EC:6.3.1.2],6.284044868,6.300660804,6.23785147,-0.046943866,0.250560872,-0.139474412,0.40885418,0.593496094,0.99694338,0.482391462,0.998661538
glnB; nitrogen regulatory protein P-II 1,1.702080569,1.597888362,1.774658055,0.183932017,0.719542178,0.233676075,0.386718767,0.438481112,0.99694338,0.446664146,0.998661538
glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59],0.593343036,0.754507291,0.451007192,-0.200958048,1.777544847,-0.119515301,0.437500009,0.635933977,0.99694338,0.59622015,0.998661538
"glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]",3.855927714,3.868568981,3.850444519,0.204817017,0.741060646,0.256879404,0.404947931,0.15965146,0.9966271,0.421048431,0.998661538
"glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]",5.092070983,5.057224829,5.1301485,0.064997138,0.34295999,0.159980268,0.394531266,0.328959725,0.99694338,0.38185984,0.998661538
"gmhD, rfaD; ADP-L-glycero-D-manno-heptose 6-epimerase [EC:5.1.3.20]",1.575204498,1.456977964,1.794366314,0.271729706,1.033600871,0.237402609,0.399739598,0.270132345,0.99694338,0.38066113,0.998661538
"gpmA, PGAM; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.1]",5.832446544,5.832446544,5.832570508,0.068031083,0.331545029,0.194976481,0.41482446,0.274578177,0.99694338,0.574744001,0.998661538
gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94],4.141306829,4.124799451,4.273294845,0.084810725,0.379718264,0.212068676,0.41092329,0.257840818,0.99694338,0.513197666,0.998661538
gudD; glucarate dehydratase [EC:4.2.1.40],0.632288058,0.663094192,0.599270048,0.179013675,0.822209316,0.196013119,0.431729529,0.2813507,0.99694338,0.598637379,0.998661538
hdrB; heterodisulfide reductase subunit B [EC:1.8.98.1],1.458720507,1.343997934,1.576737965,0.249695368,1.227601526,0.197944412,0.377113152,0.399621954,0.99694338,0.356656904,0.998661538
hemA; glutamyl-tRNA reductase [EC:1.2.1.70],1.540910433,1.57413997,1.496582124,-0.135100271,0.874392931,-0.154630982,0.430429139,0.516584144,0.99694338,0.56321456,0.998661538
"hemB, ALAD; porphobilinogen synthase [EC:4.2.1.24]",3.12403014,3.160697587,3.087439016,-0.090279815,0.638411577,-0.150148259,0.420026019,0.59105064,0.99694338,0.549026174,0.998661538
hepST; heptaprenyl diphosphate synthase [EC:2.5.1.30],1.296787689,1.296683997,1.297067643,0.176045559,0.732487083,0.199429214,0.401820561,0.152580474,0.996118372,0.45456166,0.998661538
hisD; histidinol dehydrogenase [EC:1.1.1.23],4.852613815,4.950299373,4.804286163,-0.092635199,0.443339449,-0.191124247,0.431729529,0.520793615,0.99694338,0.593999142,0.998661538
hisH; glutamine amidotransferase [EC:2.4.2.-],3.513678084,3.591324508,3.37863165,-0.046294336,0.49536849,-0.089712425,0.435630698,0.674382319,0.996991591,0.655450484,0.998661538
htrB; lipid A biosynthesis lauroyl acyltransferase [EC:2.3.1.-],0.36179857,0.361274369,0.367106553,-0.155112828,1.054860178,-0.135055897,0.436197926,0.474305139,0.99694338,0.615273247,0.998661538
"hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]",2.90640439,2.93155445,2.884561788,0.164605284,0.724695466,0.224571648,0.40832251,0.317087089,0.99694338,0.487905336,0.998661538
"hutU, UROC1; urocanate hydratase [EC:4.2.1.49]",3.242287053,3.284292729,3.054510854,-0.181305873,0.735333025,-0.270357871,0.395318611,0.42781407,0.99694338,0.330563677,0.998661538
ilvC; ketol-acid reductoisomerase [EC:1.1.1.86],4.363743104,4.400778867,4.330127702,-0.041513312,0.377729221,-0.090953636,0.441406258,0.670590916,0.99694338,0.677844313,0.998661538
"iolD; 3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase [EC:3.7.1.-]",2.232153466,2.112350705,2.314054918,0.261242729,0.988485174,0.244377963,0.401820561,0.364118095,0.99694338,0.444754823,0.998661538
iolG; myo-inositol 2-dehydrogenase [EC:1.1.1.18],1.481731257,1.345858002,1.629306887,0.329262702,1.324988408,0.228344036,0.391417441,0.377711697,0.99694338,0.41273841,0.998661538
"iscS, NFS1; cysteine desulfurase [EC:2.8.1.7]",5.336353793,5.336353793,5.351633392,0.042087874,0.431204218,0.103247201,0.462239589,0.688411763,0.99694338,0.724507521,0.998661538
ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148],3.97589059,4.101291592,3.824920398,-0.09095661,0.69050699,-0.145326321,0.423177094,0.789917892,0.996983027,0.583904507,0.998661538
"kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]",2.047651115,1.891507676,2.079585234,0.117636624,0.796847847,0.140668983,0.460937506,0.844481688,0.997165739,0.720778423,0.998661538
korB; 2-oxoglutarate ferredoxin oxidoreductase subunit beta [EC:1.2.7.3],3.757566122,3.826337839,3.591618914,-0.11902715,0.606368196,-0.168928087,0.434895843,0.41721051,0.99694338,0.561492373,0.998661538
"lacD; tagatose 1,6-diphosphate aldolase [EC:4.1.2.40]",-2.579411582,-3.324455151,-2.235879671,0.73431375,3.237370077,0.214907582,0.4096229,0.464446235,0.99694338,0.512869872,0.998661538
"lacE, araN; lactose/L-arabinose transport system substrate-binding protein",0.717225835,0.633073267,0.837677606,0.262058593,1.260439324,0.20968348,0.40572173,0.328154294,0.99694338,0.445581709,0.998661538
"lacF, araP; lactose/L-arabinose transport system permease protein",0.948139864,0.930838477,0.972570344,0.316230988,1.362846817,0.214686014,0.399219781,0.275389476,0.996934487,0.434220586,0.998661538
"lacG, araQ; lactose/L-arabinose transport system permease protein",0.282223899,0.031221955,0.629916093,0.247897775,1.68388981,0.153816576,0.412760429,0.578131175,0.99694338,0.443801204,0.998661538
lacZ; beta-galactosidase [EC:3.2.1.23],5.765903657,5.866542539,5.730507566,-0.136409408,0.466862518,-0.247665525,0.378906268,0.473032427,0.99694338,0.34174098,0.998661538
ldhA; D-lactate dehydrogenase [EC:1.1.1.28],2.443830464,2.360733178,2.524144749,0.149833112,1.377867091,0.107827636,0.436931088,0.738360793,0.99694338,0.621649191,0.998661538
lepB; signal peptidase I [EC:3.4.21.89],3.971063999,3.963647131,3.976395484,0.054704788,0.31686945,0.150292476,0.421875011,0.320806204,0.99694338,0.524496755,0.998661538
leuC; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35],4.91636168,4.99091588,4.885881906,-0.072905657,0.365831739,-0.173964469,0.41612485,0.515716154,0.99694338,0.498100609,0.998661538
livF; branched-chain amino acid transport system ATP-binding protein,4.342830425,4.249789485,4.37216494,0.098351923,0.600056319,0.162154924,0.424479178,0.93108604,0.997403398,0.600830623,0.998661538
livG; branched-chain amino acid transport system ATP-binding protein,4.435173717,4.353349576,4.458269719,0.077331242,0.577136872,0.135284124,0.429128749,0.95384609,0.997830314,0.630506154,0.998661538
livK; branched-chain amino acid transport system substrate-binding protein,4.056004511,4.320285412,4.015090645,-0.092907165,0.964801231,-0.097741185,0.451235378,0.556315824,0.99694338,0.655201591,0.998661538
livM; branched-chain amino acid transport system permease protein,4.222451466,4.189752384,4.222623656,0.147456783,0.739173483,0.198058101,0.415364596,0.726982394,0.99694338,0.5450632,0.998661538
lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108],1.691714204,1.590357666,1.711640952,0.25169004,1.291860316,0.186845742,0.41482446,0.371621671,0.99694338,0.494962182,0.998661538
lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191],2.210475776,1.943595859,2.327418307,0.24112244,1.134717622,0.221727061,0.412760429,0.450840298,0.99694338,0.498121543,0.998661538
"lpxH; UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]",0.589359208,0.756879191,0.589359208,-0.272034509,1.396812809,-0.179735758,0.436931088,0.509318087,0.99694338,0.586554837,0.998661538
lspA; signal peptidase II [EC:3.4.23.36],2.766438306,2.723350948,2.827540573,0.16324221,0.670802635,0.238730443,0.391417441,0.375278447,0.99694338,0.4183254,0.998661538
lysA; diaminopimelate decarboxylase [EC:4.1.1.20],4.659865569,4.684879835,4.591378033,-0.031815884,0.372872719,-0.076986295,0.475942786,0.898751229,0.99725204,0.762740591,0.998661538
malG; maltose/maltodextrin transport system permease protein,2.091950989,2.070344189,2.120481099,0.124054663,1.0144364,0.120437855,0.422626799,0.259209371,0.99694338,0.551263667,0.998661538
"manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]",2.992414776,2.980112602,3.011660361,-0.11515287,0.901739539,-0.132676191,0.442132648,0.414495292,0.99694338,0.594064551,0.998661538
mcp; methyl-accepting chemotaxis protein,5.764599631,5.882154828,5.680631146,-0.230686268,0.849201403,-0.263212001,0.377604185,0.554143893,0.99694338,0.328808757,0.998661538
"mdtC; RND superfamily, multidrug transport protein MdtC",1.717167312,1.523463105,1.762570192,0.18994078,2.38674502,0.070140631,0.459037717,0.827824348,0.997021959,0.721646993,0.998661538
melA; alpha-galactosidase [EC:3.2.1.22],2.133996506,2.064185836,2.231421228,0.091204391,1.118450731,0.088180003,0.428385427,0.663683299,0.99694338,0.639388518,0.998661538
menB; naphthoate synthase [EC:4.1.3.36],1.563621585,1.595132317,1.533741555,-0.130143775,0.839691307,-0.170803591,0.415364596,0.49906459,0.99694338,0.496629187,0.998661538
metC; cystathionine beta-lyase [EC:4.4.1.8],0.735031262,1.048498137,0.303873335,-0.431808279,1.254695828,-0.293860821,0.40832251,0.654303701,0.99694338,0.424230425,0.998661538
mglB; methyl-galactoside transport system substrate-binding protein,2.79181226,2.705748968,2.831212055,0.169432218,0.714700391,0.214805586,0.411458346,0.338020455,0.99694338,0.483927916,0.998661538
mglC; methyl-galactoside transport system permease protein,3.017543097,3.081372597,2.835597769,-0.100116218,0.756839116,-0.114009932,0.452535767,0.949938865,0.997729419,0.765245041,0.998661538
"miaA, TRIT1; tRNA dimethylallyltransferase [EC:2.5.1.75]",4.504082338,4.496650467,4.512546992,0.085735452,0.428620859,0.204760905,0.398437515,0.419166091,0.99694338,0.398218572,0.998661538
mogA; molybdopterin adenylyltransferase [EC:2.7.7.75],-1.856896597,-1.880243894,-1.820664255,-0.285816441,1.959629925,-0.154363746,0.424479178,0.492682326,0.99694338,0.583536502,0.998661538
"msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]",3.747372125,3.822173288,3.727627738,-0.105418963,0.507761095,-0.207344683,0.378906268,0.547374417,0.99694338,0.34452946,0.998661538
msmF; multiple sugar transport system permease protein,1.383220242,1.429257497,1.326583981,-0.213377794,1.52418211,-0.131259636,0.436931088,0.585507805,0.99694338,0.656304193,0.998661538
msmG; multiple sugar transport system permease protein,1.059351979,1.117819496,0.946084632,-0.229869568,1.380827184,-0.163475902,0.437500009,0.616346779,0.99694338,0.683637491,0.998661538
mtlD; mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17],1.184438453,1.041120715,1.286702449,0.20796456,1.191830511,0.171128418,0.417968762,0.730391594,0.99694338,0.575754268,0.998661538
murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8],4.625067407,4.591505052,4.643546211,0.072505736,0.417745619,0.168587814,0.394018221,0.766879018,0.99694338,0.422062535,0.998661538
murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227],4.386677387,4.370642943,4.399397808,0.043590298,0.324087021,0.120900255,0.42968751,0.841525076,0.997037555,0.560468671,0.998661538
mutL; DNA mismatch repair protein MutL,4.925712393,4.887935132,4.993332823,0.053086472,0.482711523,0.107569177,0.444010425,0.550335425,0.99694338,0.68943473,0.998661538
mutS2; DNA mismatch repair protein MutS2,5.234015531,5.234171481,5.200630651,-0.084977496,0.38538593,-0.190380068,0.380208351,0.554184025,0.99694338,0.369718777,0.998661538
mutY; A/G-specific adenine glycosylase [EC:3.2.2.-],2.89205647,3.151696368,2.845595257,-0.178415099,1.076968404,-0.178837647,0.403645847,0.362950333,0.99694338,0.436759727,0.998661538
nadB; L-aspartate oxidase [EC:1.4.3.16],3.574899419,3.455156661,3.645537687,0.180797403,0.748324137,0.226273976,0.38802085,0.347883537,0.99694338,0.39934089,0.998661538
"nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]",2.519555654,2.530718827,2.482132585,0.136867562,1.031201695,0.139076674,0.451235378,0.544250378,0.99694338,0.624968798,0.998661538
nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18],2.330748312,2.308709548,2.360242643,0.049431401,0.403740373,0.123844522,0.435630698,0.621308911,0.996981469,0.636050854,0.998661538
nanE; N-acylglucosamine-6-phosphate 2-epimerase [EC:5.1.3.9],0.668525425,0.631767151,0.684266738,0.242099662,1.375491187,0.152719487,0.41612485,0.409498172,0.99694338,0.55062331,0.998661538
napA; periplasmic nitrate reductase NapA [EC:1.7.99.4],-0.450698089,-0.856574901,-0.187012467,0.443824805,1.969830977,0.170572141,0.400520171,0.819817633,0.997047038,0.43554645,0.998661538
"narG; nitrate reductase 1, alpha subunit [EC:1.7.99.4]",-0.282508101,-0.434293837,0.175824132,0.373621794,1.573012022,0.203626227,0.399739598,0.69816139,0.997000829,0.443251009,0.998661538
"nhaA; Na+:H+ antiporter, NhaA family",2.20813491,2.128257537,2.314536403,0.144995701,0.831649543,0.163414469,0.414062513,0.715332475,0.996958474,0.485185333,0.998661538
"nhaC; Na+:H+ antiporter, NhaC family",2.452144012,2.47986194,2.37679712,-0.091473616,0.664669687,-0.118139418,0.427828359,0.849655244,0.997087426,0.589096376,0.998661538
nrfA; cytochrome c-552 [EC:1.7.2.2],0.667178225,0.739169563,0.497181323,-0.208638539,1.021582016,-0.186204884,0.421326409,0.384449455,0.99694338,0.540711819,0.998661538
nuoG; NADH-quinone oxidoreductase subunit G [EC:1.6.5.3],4.382642513,4.55872826,4.352218161,-0.069942031,0.816547141,-0.094624376,0.435630698,0.575426164,0.99694338,0.644899497,0.998661538
nuoN; NADH-quinone oxidoreductase subunit N [EC:1.6.5.3],1.357861274,1.044116367,1.395305908,0.185977442,1.630911507,0.132761113,0.437500009,0.608311558,0.99694338,0.646837417,0.998661538
"paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]",2.89393891,2.94704838,2.748096741,-0.198556818,0.739144371,-0.260029583,0.385416684,0.465904915,0.99694338,0.378668601,0.998661538
"panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]",0.65914472,0.672730591,0.635758985,-0.169306873,0.938313364,-0.178511713,0.420572928,0.355859279,0.99694338,0.550640246,0.998661538
"patB, malY; cystathione beta-lyase [EC:4.4.1.8]",4.107794437,4.136593033,4.096763122,0.104013952,0.564569444,0.172852482,0.434895843,0.243802625,0.99694338,0.579111369,0.998661538
pduC; propanediol dehydratase large subunit [EC:4.2.1.28],-0.680378946,-0.321633438,-0.82312629,-0.230966641,1.161241827,-0.1812534,0.40885418,0.747024508,0.996969101,0.585820417,0.998661538
