gene_id,gene_name,gene_source,gene_biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,FC
ENSRNOG00000002553,Smim14,ensembl,protein_coding,916.8723385,-0.138981276,0.179145424,-0.77580143,0.437866239,0.797607258,-1.101127307
ENSRNOG00000015235,Fra10ac1,ensembl,protein_coding,86.33053458,0.107720199,0.138905521,0.775492563,0.438048658,0.79771388,1.077524146
ENSRNOG00000017326,Ctbp2,ensembl,protein_coding,27.55163194,-0.159122218,0.205202045,-0.775441677,0.438078716,0.79771388,-1.116607552
ENSRNOG00000015636,Wdr34,ensembl,protein_coding,16.71771418,-0.268685744,0.346536681,-0.775345754,0.43813538,0.79771388,-1.20470987
ENSRNOG00000010319,Lcp1,ensembl,protein_coding,187.7413989,-0.135059215,0.174311001,-0.774817506,0.438447503,0.798154274,-1.098137886
ENSRNOG00000016635,LOC361646,ensembl,protein_coding,74.68289024,0.115847254,0.149581238,0.774477169,0.438648664,0.798391887,1.083611233
ENSRNOG00000024243,Cadm4,ensembl,protein_coding,54.72357664,-0.2476021,0.31980251,-0.774234386,0.438792197,0.798391887,-1.187232178
ENSRNOG00000048101,Zfp397,ensembl,protein_coding,17.67509593,0.242426026,0.313153664,0.774143988,0.438845647,0.798391887,1.182980281
ENSRNOG00000042419,Acyp2,ensembl,protein_coding,56.32947448,-0.25186475,0.325355677,-0.774121271,0.43885908,0.798391887,-1.190745214
ENSRNOG00000022623,Ttll12,ensembl,protein_coding,36.04617997,-0.259871456,0.335815289,-0.773852368,0.4390181,0.798553333,-1.197372015
ENSRNOG00000001004,Ncor2,ensembl,protein_coding,265.4770415,-0.142058763,0.183644505,-0.773553028,0.439195158,0.798747533,-1.103478685
ENSRNOG00000037984,Sccpdh,ensembl,protein_coding,927.2451366,0.149513896,0.19338145,0.773155318,0.439430466,0.79904759,1.109195675
ENSRNOG00000017804,Septin1,ensembl,protein_coding,16.89718541,0.259039939,0.335207308,0.772775334,0.439655354,0.799127065,1.196682092
ENSRNOG00000001456,Nup153,ensembl,protein_coding,165.0630444,0.134221613,0.173705155,0.772697927,0.439701174,0.799127065,1.097500512
ENSRNOG00000001104,Foxk1,ensembl,protein_coding,37.416518,0.272999953,0.353346236,0.772613163,0.439751352,0.799127065,1.208317804
ENSRNOG00000004091,Cwc25,ensembl,protein_coding,257.1420593,0.262135504,0.339287348,0.772606187,0.439755482,0.799127065,1.199252548
ENSRNOG00000011953,Supt16h,ensembl_havana,protein_coding,170.8048713,0.220204618,0.285108943,0.772352545,0.439905652,0.799272134,1.164898793
ENSRNOG00000004777,Esf1,ensembl,protein_coding,627.9673089,0.317559991,0.411260647,0.772162357,0.440018273,0.799348943,1.24622105
ENSRNOG00000009639,Zrsr1,ensembl,protein_coding,75.24538262,-0.159190574,0.206225489,-0.771924821,0.440158955,0.799476696,-1.116660458
ENSRNOG00000001418,Znhit1,ensembl,protein_coding,185.4864202,-0.169403026,0.219564277,-0.771541839,0.440385833,0.799760943,-1.124593042
ENSRNOG00000013166,Wnt4,ensembl,protein_coding,52.57746696,-0.255156328,0.330772068,-0.771396235,0.440472106,0.799784251,-1.193465058
ENSRNOG00000054446,Sltm,ensembl,protein_coding,500.5774424,0.257331367,0.333645323,0.771272214,0.440545598,0.799784251,1.195265709
ENSRNOG00000010668,Anxa6,ensembl,protein_coding,1412.825564,-0.110039908,0.142693292,-0.771163844,0.440609822,0.799784251,-1.07925809
ENSRNOG00000053623,LOC100360619,ensembl,protein_coding,287.5144786,0.444154812,0.576163991,0.770882628,0.440776505,0.799846576,1.360516838
ENSRNOG00000009548,Fpgt,ensembl,protein_coding,169.0553975,0.09648921,0.125169498,0.770868401,0.440784939,0.799846576,1.069168479
ENSRNOG00000013040,Ddx31,ensembl,protein_coding,26.92743279,0.179112475,0.232416977,0.770651424,0.440913571,0.799864336,1.132187166
ENSRNOG00000022356,Zc2hc1a,ensembl,protein_coding,17.56368985,-0.215184249,0.279237246,-0.770614422,0.44093551,0.799864336,-1.160852159
ENSRNOG00000043176,AABR07059308.1,havana,protein_coding,12.41420174,0.2475827,0.321465226,0.77016946,0.441199378,0.800012683,1.187216213
ENSRNOG00000019727,Dph3,ensembl,protein_coding,261.9888085,0.263137714,0.341698814,0.770086704,0.441248462,0.800012683,1.200085932
ENSRNOG00000049326,Tmem234,ensembl,protein_coding,33.7598106,-0.16822911,0.218473443,-0.770020866,0.441287515,0.800012683,-1.123678337
ENSRNOG00000005708,Mmp16,ensembl,protein_coding,20.71382528,-0.160499928,0.208441016,-0.77000166,0.441298908,0.800012683,-1.117674372
ENSRNOG00000007158,Qtrt1,ensembl,protein_coding,25.90259887,-0.177451914,0.230556846,-0.769666647,0.44149766,0.800085128,-1.130884754
ENSRNOG00000017020,Inpp5d,ensembl,protein_coding,37.40872836,-0.137003103,0.178008184,-0.769644966,0.441510524,0.800085128,-1.099618514
ENSRNOG00000021609,RGD1563072,ensembl,protein_coding,24.84031574,0.175766663,0.228393487,0.769578261,0.441550105,0.800085128,1.129564507
ENSRNOG00000036663,Foxk2,ensembl,protein_coding,153.1672919,0.101822447,0.132386471,0.769130306,0.441815959,0.800211302,1.073128208
ENSRNOG00000014876,Lpin2,ensembl,protein_coding,282.4081282,0.150656022,0.195896418,0.769059604,0.441857927,0.800211302,1.11007413
ENSRNOG00000013867,Fgf1,ensembl,protein_coding,135.9549369,-0.161668472,0.210250449,-0.768932827,0.441933189,0.800211302,-1.118580024
ENSRNOG00000003127,Spryd4,ensembl,protein_coding,195.8547352,0.097946396,0.127457447,0.7684635,0.442211868,0.800211302,1.070248932
ENSRNOG00000055305,Parvb,ensembl,protein_coding,112.2855177,-0.155280613,0.202067648,-0.768458553,0.442214806,0.800211302,-1.113638206
ENSRNOG00000047781,Slc25a23,ensembl,protein_coding,441.8351186,-0.213930247,0.278493083,-0.768170774,0.442385735,0.800211302,-1.159843576
ENSRNOG00000029197,Diablo,ensembl,protein_coding,103.277276,-0.169933137,0.221218766,-0.768167817,0.442387491,0.800211302,-1.125006344
ENSRNOG00000029510,Plxnb1,ensembl,protein_coding,21.29712581,0.334548874,0.43553006,0.768141868,0.442402905,0.800211302,1.260983042
ENSRNOG00000009157,Fut4,ensembl,protein_coding,12.03527344,0.321879054,0.419052303,0.768111884,0.442420717,0.800211302,1.24995751
ENSRNOG00000001551,Atp5pf,ensembl,protein_coding,1987.08548,-0.209700755,0.273025813,-0.768062011,0.442450345,0.800211302,-1.156448288
ENSRNOG00000019245,Sgf29,ensembl,protein_coding,154.8149697,0.134876708,0.175607278,0.768058761,0.442452275,0.800211302,1.097998975
ENSRNOG00000003634,Zfp354a,ensembl,protein_coding,78.27873294,-0.128963203,0.167942632,-0.767900338,0.442546397,0.800211302,-1.093507567
ENSRNOG00000011330,Ces2a,ensembl,protein_coding,1627.961599,-0.33590523,0.437566623,-0.767666483,0.442685354,0.800211302,-1.262169118
ENSRNOG00000047089,Alkbh7,ensembl,protein_coding,107.2532891,-0.165652064,0.215798377,-0.767624237,0.442710459,0.800211302,-1.121672933
ENSRNOG00000028092,Cpa2,ensembl,protein_coding,717.6487983,-0.174771489,0.227691539,-0.767580078,0.442736702,0.800211302,-1.1287856
ENSRNOG00000028366,Gphn,ensembl,protein_coding,646.1861851,0.086353682,0.112503618,0.767563595,0.442746498,0.800211302,1.061683452
ENSRNOG00000016538,Itga8,ensembl,protein_coding,18.00322304,-0.16149422,0.210463556,-0.767326292,0.44288754,0.800319734,-1.118444928
ENSRNOG00000031833,RGD1562392,ensembl_havana,protein_coding,46.20332949,0.313606844,0.408817094,0.767107953,0.443017334,0.800319734,1.242810938
ENSRNOG00000001548,Nfe2l2,ensembl,protein_coding,942.2174577,0.148485823,0.193565939,0.767107189,0.443017788,0.800319734,1.108405537
ENSRNOG00000024737,Tnrc6a,ensembl,protein_coding,398.429776,-0.147288077,0.192059345,-0.766888364,0.443147892,0.800427516,-1.107485705
ENSRNOG00000017932,St3gal2,ensembl,protein_coding,23.69781201,0.281125888,0.366705559,0.766625651,0.44330412,0.800576473,1.215142819
ENSRNOG00000008459,Anapc13,ensembl,protein_coding,554.4487904,-0.192227999,0.250782521,-0.766512747,0.44337127,0.800576473,-1.142526794
ENSRNOG00000008049,Max,ensembl,protein_coding,317.945464,-0.112925284,0.147480108,-0.765698407,0.443855775,0.801323987,-1.081418756
ENSRNOG00000011382,Wdr33,ensembl,protein_coding,183.4946599,0.124934053,0.163204075,0.765508175,0.443969,0.801339216,1.090457886
ENSRNOG00000004304,Syap1,ensembl,protein_coding,485.9211447,0.063682281,0.083202115,0.765392574,0.444037814,0.801339216,1.04512991
ENSRNOG00000003259,C1qtnf1,ensembl,protein_coding,112.5028657,-0.164257195,0.21462304,-0.765328804,0.444075776,0.801339216,-1.120588968
ENSRNOG00000046535,Ppm1m,ensembl,protein_coding,12.7893765,-0.241629553,0.315917153,-0.764851009,0.444360269,0.801725269,-1.18232737
ENSRNOG00000001766,Tfrc,ensembl,protein_coding,190.7322495,0.136466306,0.178497446,0.764528059,0.444552622,0.801944982,1.099209445
ENSRNOG00000060087,Adra1b,ensembl,protein_coding,566.9540988,0.069437404,0.090877639,0.764075796,0.444822075,0.802263816,1.049307414
ENSRNOG00000009994,Dlat,ensembl,protein_coding,236.2352998,-0.150583153,0.197099808,-0.763994414,0.444870571,0.802263816,-1.110018062
ENSRNOG00000023393,Nup214,ensembl_havana,protein_coding,107.8814223,0.271499864,0.35546889,0.763779538,0.444998633,0.802367418,1.20706207
ENSRNOG00000009451,Prpf38a,ensembl,protein_coding,81.24089434,-0.129995668,0.170301868,-0.763324972,0.445269613,0.802481286,-1.094290416
ENSRNOG00000037225,Tyms,ensembl,protein_coding,27.05870905,0.243602837,0.319164562,0.763251519,0.445313409,0.802481286,1.183945635
ENSRNOG00000028743,Gal3st3,ensembl,protein_coding,29.4421192,-0.242368832,0.317598875,-0.763128747,0.445386617,0.802481286,-1.182933384
ENSRNOG00000019662,Tm6sf1,ensembl,protein_coding,13.36808375,0.30156578,0.395224843,0.763023342,0.445449476,0.802481286,1.23248132
ENSRNOG00000043102,Bahcc1,ensembl,protein_coding,15.13132092,-0.282108891,0.369782002,-0.762905955,0.445519485,0.802481286,-1.215971058
ENSRNOG00000002947,Dpt,ensembl_havana,protein_coding,7655.329711,-0.11629615,0.152461509,-0.762790234,0.445588506,0.802481286,-1.083948452
ENSRNOG00000006810,Lancl2,ensembl,protein_coding,46.6146516,0.151785852,0.198995705,0.762759437,0.445606876,0.802481286,1.110943812
ENSRNOG00000009570,Pdxp,ensembl,protein_coding,11.11572971,-0.298205655,0.391014508,-0.762646011,0.445674537,0.802481286,-1.229614135
ENSRNOG00000007834,Cand1,ensembl,protein_coding,402.9807837,-0.155386449,0.203827542,-0.762342752,0.445855464,0.802481286,-1.113719906
ENSRNOG00000017403,Apobr,ensembl,protein_coding,16.90277204,0.191819115,0.251618834,0.762340051,0.445857076,0.802481286,1.142203028
ENSRNOG00000051238,Mphosph8,ensembl_havana,protein_coding,904.4652496,0.265634153,0.348458195,0.762312831,0.445873317,0.802481286,1.202164359
ENSRNOG00000010277,Idh3a,ensembl,protein_coding,206.9968526,0.119841044,0.157219591,0.762252609,0.445909253,0.802481286,1.086615133
ENSRNOG00000050482,Dbf4,ensembl_havana,protein_coding,14.06241342,0.231290096,0.303545863,0.761960957,0.446083307,0.802667397,1.173884199
ENSRNOG00000018765,Pold4,ensembl,protein_coding,301.6532015,-0.125033179,0.164166492,-0.761624237,0.446284305,0.802818639,-1.090532813
ENSRNOG00000031540,LOC100362384,ensembl,protein_coding,29.84404622,-0.225826073,0.296521776,-0.761583437,0.446308663,0.802818639,-1.169446671
ENSRNOG00000054838,Mcrs1,ensembl,protein_coding,77.04169637,0.11089121,0.145629747,0.76145988,0.446382433,0.802824246,1.079895124
ENSRNOG00000051954,AC242863.1,ensembl,pseudogene,18.09506996,0.44259976,0.581703838,0.76086787,0.446735991,0.803332975,1.359051155
ENSRNOG00000050044,Ptp4a2,ensembl,protein_coding,630.4270941,-0.060124123,0.079045051,-0.760631088,0.446877446,0.803460192,-1.042555454
ENSRNOG00000011077,Tjp1,ensembl,protein_coding,485.1295044,-0.082713626,0.108771795,-0.760432671,0.446996,0.803546204,-1.059008102
ENSRNOG00000028668,Slc28a2,ensembl,protein_coding,1956.638417,0.195207355,0.25679406,0.760170833,0.447152477,0.803700347,1.144888701
ENSRNOG00000053040,AC094643.2,ensembl,protein_coding,234.1592672,-0.143865013,0.189354125,-0.759766987,0.44739388,0.804007062,-1.104861103
ENSRNOG00000046085,Gon7,ensembl,protein_coding,212.1690205,0.155551428,0.204806099,0.759505839,0.447550022,0.804150407,1.113847272
ENSRNOG00000004351,Slc25a29,ensembl,protein_coding,24.6686468,-0.217561388,0.286527553,-0.759303549,0.447670995,0.804150407,-1.16276648
ENSRNOG00000005840,Cacfd1,ensembl,protein_coding,191.966708,0.1172422,0.154412636,0.75927854,0.447685952,0.804150407,1.084659487
ENSRNOG00000027032,Rhbdd3,ensembl,protein_coding,108.9210594,0.129491601,0.170647663,0.758824345,0.447957641,0.804294859,1.093908145
ENSRNOG00000014762,Ppie,ensembl,protein_coding,88.06665424,-0.0925417,0.121959492,-0.758790471,0.447977907,0.804294859,-1.066247013
ENSRNOG00000000704,Cmklr1,ensembl,protein_coding,10.97357788,-0.236283548,0.311473313,-0.758599657,0.448092078,0.804294859,-1.177954283
ENSRNOG00000005183,Rtf1,ensembl,protein_coding,678.2454191,0.259398465,0.3419877,0.758502323,0.448150323,0.804294859,1.196979517
ENSRNOG00000050323,Srsf1,ensembl,protein_coding,931.9268404,0.065366024,0.086178891,0.75849229,0.448156327,0.804294859,1.046350374
ENSRNOG00000021492,Rbbp4,ensembl,protein_coding,521.8969004,-0.070268485,0.09264941,-0.758434246,0.448191063,0.804294859,-1.049912054
ENSRNOG00000002821,Phlpp1,ensembl,protein_coding,216.0408137,0.088848747,0.117207148,0.758048874,0.448421725,0.804507954,1.063521167
ENSRNOG00000015896,Rbpms2,ensembl,protein_coding,247.1482175,0.105078171,0.138626267,0.757996111,0.448453311,0.804507954,1.075552667
ENSRNOG00000017502,Sike1,ensembl,protein_coding,89.57223869,0.172688144,0.227856535,0.757881024,0.448522211,0.804507954,1.127156737
ENSRNOG00000007628,Ptp4a3,ensembl,protein_coding,22.76551622,-0.19024233,0.251120972,-0.75757245,0.448706978,0.804712341,-1.140955346
ENSRNOG00000006695,Rbck1,ensembl,protein_coding,287.5388874,0.105663182,0.139503713,0.757422006,0.448797076,0.804746912,1.07598889
ENSRNOG00000053269,Tmem106c,ensembl,protein_coding,67.59470337,-0.118335999,0.156282071,-0.757194976,0.44893306,0.804863736,-1.085482148
ENSRNOG00000028584,Alkbh2,ensembl,protein_coding,88.2485573,0.148914446,0.196756032,0.756848188,0.449140819,0.805039682,1.108734892
ENSRNOG00000020598,LOC100909725,ensembl,protein_coding,71.45223904,-0.154845664,0.20461434,-0.756768388,0.449188635,0.805039682,-1.113302514
ENSRNOG00000006699,Mlh3,ensembl,protein_coding,111.1403676,0.123959106,0.163867765,0.756458152,0.449374554,0.805039682,1.089721223
ENSRNOG00000006763,Rbm18,ensembl,protein_coding,167.7883615,0.138391185,0.182966521,0.75637436,0.449424776,0.805039682,1.100677016
ENSRNOG00000032436,Tmod3,ensembl,protein_coding,158.1026606,0.074073862,0.097935884,0.756350574,0.449439034,0.805039682,1.052685048
ENSRNOG00000011411,Adgrg6,ensembl,protein_coding,26.02775682,0.23269287,0.307753971,0.756100301,0.449589061,0.805039682,1.175026155
ENSRNOG00000056907,Nipbl,ensembl,protein_coding,593.9059875,0.152053684,0.201119995,0.756034643,0.449628425,0.805039682,1.111150075
ENSRNOG00000010958,Prdx3,ensembl,protein_coding,905.1838082,-0.105322556,0.139319247,-0.755979939,0.449661224,0.805039682,-1.075734875
ENSRNOG00000012185,Zfyve21,ensembl,protein_coding,145.6216313,0.248158638,0.328290121,0.755912596,0.449701601,0.805039682,1.187690257
ENSRNOG00000009166,Ddx24,ensembl,protein_coding,368.0198223,-0.09191269,0.121601903,-0.755849103,0.449739673,0.805039682,-1.065782234
ENSRNOG00000009663,Apex1,ensembl,protein_coding,151.6625485,-0.121700062,0.161052006,-0.755656913,0.449854923,0.805119152,-1.088016218
ENSRNOG00000014293,Nkd1,ensembl,protein_coding,38.49095569,0.169403333,0.224242559,0.755446843,0.449980916,0.805210702,1.124593282
ENSRNOG00000014030,Synm,ensembl_havana,protein_coding,146.4525084,-0.15013046,0.198797455,-0.755193067,0.450133148,0.805210702,-1.109669812
ENSRNOG00000002240,Slc49a4,ensembl,protein_coding,322.7545932,-0.084996426,0.112569384,-0.755058109,0.450214117,0.805210702,-1.060685114
ENSRNOG00000007804,C1galt1,ensembl,protein_coding,622.3987394,0.094193035,0.12476841,0.75494298,0.450283196,0.805210702,1.067468158
ENSRNOG00000015389,Stag1,ensembl,protein_coding,117.7023913,0.162005733,0.214594326,0.754939498,0.450285285,0.805210702,1.118841547
ENSRNOG00000031136,Ntng1,ensembl,protein_coding,29.37397508,0.174121173,0.23070098,0.754748303,0.450400018,0.805210702,1.128276898
ENSRNOG00000014170,Dbn1,ensembl,protein_coding,10.64398424,-0.285204477,0.377921727,-0.754665469,0.45044973,0.805210702,-1.218582965
ENSRNOG00000010381,Mknk1,ensembl,protein_coding,117.2317811,0.084656495,0.11218327,0.754626737,0.450472977,0.805210702,1.060435222
ENSRNOG00000016536,Pdik1l,ensembl,protein_coding,71.72887145,0.13084613,0.173456489,0.754345548,0.450641759,0.805261667,1.094935685
ENSRNOG00000010682,Clcn3,ensembl,protein_coding,107.9875532,-0.211904668,0.280912843,-0.75434311,0.450643223,0.805261667,-1.15821627
ENSRNOG00000011922,Stt3b,ensembl,protein_coding,857.1703174,-0.190934028,0.253203173,-0.75407439,0.450804554,0.805369168,-1.141502507
ENSRNOG00000054695,Calcrl,ensembl,protein_coding,244.3104079,-0.167065514,0.2215703,-0.754006805,0.450845136,0.805369168,-1.122772407
ENSRNOG00000000249,Mettl23,ensembl,protein_coding,83.34385255,-0.109062254,0.144770152,-0.75334765,0.451241032,0.805861061,-1.07852697
ENSRNOG00000050805,LOC102550456,ensembl,protein_coding,20.16610452,-0.556901469,0.739432879,-0.753146749,0.451361735,0.805861061,-1.471106271
ENSRNOG00000014316,Rapgef1,ensembl,protein_coding,65.84760592,-0.271960339,0.361119142,-0.753104191,0.451387306,0.805861061,-1.207447397
ENSRNOG00000011377,Socs4,ensembl,protein_coding,22.98044705,-0.187951921,0.249578917,-0.753076116,0.451404176,0.805861061,-1.139145414
ENSRNOG00000013987,Sbno2,ensembl,protein_coding,178.1928894,0.126884716,0.16861246,0.752522769,0.451736742,0.806129119,1.091933287
ENSRNOG00000009446,Rxra,ensembl,protein_coding,489.9838507,-0.305050939,0.405464918,-0.75234854,0.451841484,0.806129119,-1.235462259
ENSRNOG00000014528,Zswim6,ensembl,protein_coding,19.87273082,0.286244971,0.380470047,0.752345613,0.451843244,0.806129119,1.219462142
ENSRNOG00000006394,Tbc1d10a,ensembl,protein_coding,50.31948553,0.154604433,0.205519674,0.752260989,0.451894123,0.806129119,1.113116376
ENSRNOG00000010624,Ap3b1,ensembl,protein_coding,488.109068,0.161058565,0.214106382,0.752236169,0.451909046,0.806129119,1.118107238
ENSRNOG00000024535,Zzef1,ensembl,protein_coding,129.7803251,-0.212741635,0.28287418,-0.752071593,0.452008006,0.806155353,-1.158888394
ENSRNOG00000001148,Rplp0,ensembl,protein_coding,6032.613965,-0.109286406,0.145332355,-0.751975748,0.452065643,0.806155353,-1.078694554
ENSRNOG00000003350,Mospd2,ensembl,protein_coding,270.4811522,0.124578633,0.165739311,0.751654102,0.452259099,0.806366753,1.090189275
ENSRNOG00000016965,Anapc1,ensembl,protein_coding,112.9012165,-0.136492186,0.181616011,-0.751542691,0.452326118,0.806366753,-1.099229163
ENSRNOG00000020411,Sec23ip,ensembl,protein_coding,220.2054929,0.107756898,0.14345629,0.751147947,0.452563623,0.806663599,1.077551556
ENSRNOG00000014155,Spart,ensembl,protein_coding,492.7093789,0.106730414,0.142116633,0.75100579,0.452649172,0.806685445,1.076785147
ENSRNOG00000016562,Zfp24,ensembl,protein_coding,76.0331556,0.115918443,0.154374392,0.750891655,0.452717863,0.806685445,1.083664704
ENSRNOG00000046829,Kdr,ensembl,protein_coding,440.653342,0.191142275,0.254706827,0.75044033,0.452989549,0.807019424,1.14166729
ENSRNOG00000010482,Impa1,ensembl,protein_coding,293.7532787,-0.081192764,0.108207338,-0.75034435,0.453047338,0.807019424,-1.057892303
ENSRNOG00000002225,Scarb2,ensembl,protein_coding,265.952059,-0.260429461,0.347257454,-0.749960751,0.453278344,0.807304361,-1.197835223
